100426519;100451059;346.936504234212;f
100426594;100515738;117.056733156891;f
100426756;100494368;87.0964900563066;f
100427012;100503480;61.5584009630405;f
100427208;100495879;194.074758457094;f
100427404;100451524;167.924760756288;f
100427440;100451166;30.7963730462952;f
100427506;100449489;58.1053715884951;f
100427517;100499913;119.343496888415;f
100427980;100497067;166.88689982632;f
100428044;100449773;29.0549880256575;f
100428052;100496702;29.026073287317;f
100428224;100497648;59.3981999259485;f
100428242;100465683;25.9630816741972;f
100428310;100448170;82.0767798945016;f
100428334;100497408;107.359699260176;f
100428386;100447682;29.0371293216148;f
100428438;100455469;130.175497641189;f
100428663;100449333;152.156116172542;f
100428776;100495967;92.3542354613416;f
100428960;100495976;185.741085473771;f
100429099;100503441;30.7666286584771;f
100429401;100448731;116.141144429548;f
100429646;100496192;406.422215347656;f
100429682;100448921;107.532803481675;f
100429697;100502165;87.641641446881;f
100429883;100496363;87.0876509004785;f
100430285;100499146;112.662671390404;f
100430330;100496844;65.1582907536148;f
100430406;100451778;169.548973940122;f
100430456;100499295;92.3519276963817;f
100430488;100452018;95.9999955774614;f
100430587;100464294;159.442185452434;f
100430690;100449429;39.0818601869888;f
100430801;100450778;122.596366302389;f
100430868;100496498;165.514611386741;f
100430904;100495391;46.5684021208928;f
100430939;100499520;32.1984096507426;f
100431155;100497633;58.0841643394012;f
100431202;100497193;73.7470309206678;f
100431222;100499132;376.494977419501;f
100431226;100456570;29.0358299858539;f
100431237;100478334;787.056249273379;f
100431621;100450628;82.0792992838208;f
100431630;100450243;107.366452029582;f
100431679;100497498;57.2251573609194;f
100431948;100490040;135.598253417892;f
100431977;100448503;61.5712056594859;f
100432369;100498661;113.933490793747;f
100432556;100504087;489.717626662712;f
100432764;100455097;53.511707266433;f
100433124;100456660;71.6104556934619;f
100433143;100452083;58.060759436988;f
100433307;321006571;30.6099808833758;f
100433307;321006572;13.0749000711245;f
100433502;100452274;141.712114719389;f
100433642;100502463;209.992525232767;f
100433659;100459496;203.300855908233;f
100433716;100502927;489.63964310052;f
100433916;100459745;273.019962052059;f
100433974;100500618;61.5728906235376;f
100434182;100502875;18.6571755457661;f
100434423;100503711;397.517896855984;f
100434539;100453580;58.0921148524644;f
100434782;100453794;152.179522483844;f
100434854;100461539;29.9947984592915;f
100434970;100501164;70.5454356093241;f
100435117;100501324;121.482985377033;f
100435143;100454382;61.600605445366;f
100435197;100458345;221.897745244971;f
100435375;100501689;389.8978850739;f
100435401;100454585;58.0902398620571;f
100435456;100454605;94.4562861442012;f
100435597;100501833;69.3491832299221;f
100435644;100456030;81.8043125175855;f
100435651;100504600;191.040142885585;f
100435669;100456619;103.576392942672;f
100435759;100454146;61.5626594286059;f
100435778;100447422;134.138663085957;f
100435843;100505024;123.120688006919;f
100435995;100502964;110.79519902116;f
100436026;100455879;253.576795286057;f
100436107;100456899;509.593654473529;f
100436331;100500130;288.163717949542;f
100436361;100482092;35.9223600969108;f
100436421;100447875;68.7552731297773;f
100436613;100502863;88.8562527227453;f
100436644;100481808;115.941337321029;f
100436652;100446794;96.6225175000576;f
100436690;100436652;94.4764787584455;f
100436739;100495559;61.5621157618543;f
100436777;100455737;53.5182352538869;f
100436814;100455781;92.3766479484038;f
100436878;100456295;58.0847741408015;f
100437143;100455872;318.758978626653;f
100437266;100454032;68.1032045797452;f
100437510;100436361;56.3991157732694;f
100437564;100509342;196.957816949856;f
100437570;100439380;297.53342668854;f
100437717;100460967;117.954295724998;f
100437869;100510422;35.7818545933614;f
100437958;100480780;29.0282271612032;f
100438158;100507558;194.680561156809;f
100438194;100459082;58.1114976627669;f
100438263;100460646;117.678475538221;f
100438309;100507982;84.789109539082;f
100438319;100516776;79.7076907216031;f
100438382;100467431;114.431034469494;f
100438618;100505308;116.864654517673;f
100438732;100479241;30.7976876413368;f
100438763;100458917;511.191897319462;f
100438776;100505369;153.940108986597;f
100438799;100513852;91.8535607522339;f
100438799;599631905;111.429370098729;f
100438895;100480876;32.608060820342;f
100439183;100508265;58.0798147909794;f
100439272;100509121;139.596745243216;f
100439380;100480143;144.56257658816;f
100439453;100460396;142.543472072792;f
100439467;100460309;45.9515968536936;f
100439722;100510647;141.593198922515;f
100439743;100460754;50.2121703786688;f
100439937;100510670;93.2621827953096;f
100440056;100512308;61.5837985680746;f
100440319;100459155;107.526914442324;f
100440326;100463644;61.5906918709542;f
100440338;100458645;61.5831185955677;f
100440348;100513664;22.0503683521634;f
100440365;100513581;61.5640164287235;f
100440573;100457843;87.0880459541157;f
100440675;100460521;87.1266254972428;f
100440700;100500717;156.044283785927;f
100440763;100507905;123.134479079726;f
100440948;100507996;58.1113422931017;f
100441014;100461912;279.31958336198;f
100441209;100459453;103.583583982652;f
100441213;100500296;97.256954072438;f
100441290;100459650;465.388991033174;f
100441581;100509624;61.5747561531056;f
100441603;100459233;92.3661296253783;f
100441621;100505783;30.7844562896379;f
100441715;100457277;107.34861399494;f
100441840;100476336;116.912545573266;f
100441889;100460384;53.6750646007258;f
100441900;100509511;210.009858019651;f
100441903;100460040;53.9108043740143;f
100441994;100500665;92.3429492529182;f
100442218;100509024;88.6595718453274;f
100442417;100460500;58.1047530963247;f
100442535;100515531;52.0620293833972;f
100442539;100498485;58.0632296529663;f
100442743;100465763;336.620569576542;f
100443070;100510340;87.0949967900027;f
100443123;100463676;29.0363130866487;f
100443276;100461963;331.556489817813;f
100443276;100499199;254.222006635692;f
100443321;100513566;87.2890021428123;f
100443441;100476014;259.591143680568;f
100443501;100514333;150.510610748866;f
100443672;100499555;61.5636380842225;f
100443711;100511325;550.71565431454;f
100443940;100516208;244.943356818783;f
100443940;1289742084;31.6785539331112;f
100444160;100487282;29.0371603538414;f
100444186;100461748;58.0920568807207;f
100444627;100472438;47.8159111645052;f
100444654;100515483;278.443735353693;f
100444713;100462355;192.382099833351;f
100444751;100515075;170.781612053826;f
100444915;100460285;30.7977015437309;f
100444958;100465166;41.004147298403;f
100445117;100465434;58.1002149057488;f
100445144;100462671;205.825788722218;f
100445179;100466241;123.157998608893;f
100445315;100515925;61.5719942659398;f
100445330;100514574;103.605783741518;f
100445383;100515992;30.7923864073832;f
100445482;100496291;267.951761192664;f
100445722;100495821;310.720490617081;f
100445848;100463774;89.7727588349683;f
100445911;100463678;165.601973861121;f
100445966;100459084;174.257838827563;f
100446199;100516866;67.877295501351;f
100446274;100471021;107.36139882196;f
100446327;100464728;125.984058488671;f
100446671;100516672;107.007577760011;f
100446682;100468117;212.82400119013;f
100446792;100464867;61.5736715372191;f
100446794;100511692;48.9660467560788;f
100446818;100463615;150.678794031146;f
100446824;100464814;58.0771423133959;f
100446873;100514963;61.5724562138089;f
100446983;100505724;187.108002314369;f
100447153;100514365;530.28268782493;f
100447153;529686384;182.356611684539;f
100447214;100515604;450.251149481806;f
100447269;100514134;390.089619262707;f
100447351;100462611;189.914935181614;f
100447422;100469892;209.333104589274;f
100447512;265084929;139.324015661057;f
100447646;100428334;61.5635620086109;f
100447682;100490987;159.03660096979;f
100447875;100470632;94.4590722923032;f
100447988;100446818;82.1001992699744;f
100448170;100481024;61.5878042378405;f
100448285;100446873;164.094235891937;f
100448470;100429099;58.0610477636828;f
